county_fips,County,population,num_uninsured,num_insured,pct_uninsured,pct_uninsured_moe,year
00053,Monterey,49039,10232,38807,20.9,3.0,2021
00053,Monterey,37454,8065,29389,21.5,3.4,2021
00053,Monterey,122989,16768,106221,13.6,1.7,2021
00053,Monterey,55588,12520,43068,22.5,2.4,2021
00053,Monterey,74947,17642,57305,23.5,2.6,2021
00053,Monterey,19359,5122,14237,26.5,4.1,2021
00053,Monterey,45795,12023,33772,26.3,3.3,2021
00053,Monterey,52294,8921,43373,17.1,2.1,2021
00055,Napa,3590,326,3264,9.1,2.8,2021
00055,Napa,1091,139,952,12.7,5.5,2021
00055,Napa,4824,538,4286,11.2,3.5,2021
00055,Napa,3733,399,3334,10.7,3.2,2021
00055,Napa,5002,480,4522,9.6,3.1,2021
00055,Napa,2326,260,2066,11.2,4.3,2021
00055,Napa,2934,325,2609,11.1,4.0,2021
00055,Napa,1412,154,1258,10.9,4.5,2021
00055,Napa,2525,329,2196,13.0,4.7,2021
00055,Napa,13724,700,13024,5.1,1.6,2021
00055,Napa,1829,238,1591,13.0,5.1,2021
00055,Napa,5459,654,4805,12.0,3.1,2021
00055,Napa,7323,725,6598,9.9,2.1,2021
00055,Napa,9826,1018,8808,10.4,2.3,2021
00055,Napa,2503,293,2210,11.7,3.5,2021
00055,Napa,4155,498,3657,12.0,3.3,2021
00055,Napa,26937,1465,25472,5.4,1.2,2021
00055,Napa,6419,681,5738,10.6,2.3,2021
00055,Napa,8802,1029,7773,11.7,2.6,2021
00055,Napa,2383,348,2035,14.6,4.3,2021
00055,Napa,5119,720,4399,14.1,3.6,2021
00055,Napa,13213,765,12448,5.8,1.8,2021
00055,Napa,28323,1463,26860,5.2,1.2,2021
00055,Napa,3876,556,3320,14.3,3.9,2021
00055,Napa,9827,809,9018,8.2,2.3,2021
00055,Napa,12531,1561,10970,12.5,2.3,2021
00055,Napa,16852,2322,14530,13.8,2.7,2021
00055,Napa,4321,761,3560,17.6,4.4,2021
00055,Napa,9865,1655,8210,16.8,3.6,2021
00055,Napa,7370,1281,6089,17.4,4.0,2021
00055,Napa,37578,3013,34565,8.0,1.5,2021
00055,Napa,13021,1989,11032,15.3,2.4,2021
00055,Napa,16605,2719,13886,16.4,2.7,2021
00055,Napa,3584,730,2854,20.4,4.5,2021
00055,Napa,8716,1750,6966,20.1,3.7,2021
00055,Napa,6193,1275,4918,20.6,4.1,2021
00055,Napa,37629,3622,34007,9.6,1.5,2021
00055,Napa,25552,3550,22002,13.9,1.7,2021
00055,Napa,33457,5041,28416,15.1,1.9,2021
00055,Napa,7905,1491,6414,18.9,3.2,2021
00055,Napa,18581,3405,15176,18.3,2.6,2021
00055,Napa,13563,2556,11007,18.8,2.9,2021
00055,Napa,75207,6635,68572,8.8,1.1,2021
00055,Napa,12375,765,11610,6.2,1.5,2021
00055,Napa,16136,1146,14990,7.1,1.8,2021
00055,Napa,3761,381,3380,10.1,3.2,2021
00055,Napa,7029,634,6395,9.0,2.7,2021
00055,Napa,22178,1384,20794,6.2,1.4,2021
00055,Napa,6749,951,5798,14.1,2.9,2021
00055,Napa,8686,1320,7366,15.2,3.2,2021
00055,Napa,20137,3672,16465,18.2,2.4,2021
00055,Napa,14802,2770,12032,18.7,2.7,2021
00055,Napa,79673,7120,72553,8.9,1.0,2021
00055,Napa,18895,1963,16932,10.4,1.7,2021
00055,Napa,25503,2961,22542,11.6,1.9,2021
00055,Napa,6608,998,5610,15.1,3.2,2021
00055,Napa,15169,2111,13058,13.9,2.6,2021
00055,Napa,11354,1651,9703,14.5,2.9,2021
00055,Napa,20105,2510,17595,12.5,1.7,2021
00055,Napa,8745,1634,7111,18.7,2.9,2021
00055,Napa,25775,3480,22295,13.5,1.9,2021
00055,Napa,14327,2284,12043,15.9,2.6,2021
00055,Napa,10114,1682,8432,16.6,2.9,2021
00055,Napa,53724,4590,49134,8.5,1.2,2021
00055,Napa,39000,4473,34527,11.5,1.2,2021
00055,Napa,51278,6441,44837,12.6,1.4,2021
00055,Napa,12278,1968,10310,16.0,2.3,2021
00055,Napa,29496,4395,25101,14.9,1.8,2021
00055,Napa,21468,3333,18135,15.5,2.1,2021
00055,Napa,106423,8419,98004,7.9,0.8,2021
00055,Napa,5670,970,4700,17.1,3.2,2021
00055,Napa,35988,5426,30562,15.1,1.8,2021
00055,Napa,52699,3829,48870,7.3,1.1,2021
00055,Napa,39940,3901,36039,9.8,1.5,2021
00055,Napa,27243,3792,23451,13.9,1.6,2021
00055,Napa,4623,869,3754,18.8,4.4,2021
00055,Napa,3316,638,2678,19.2,4.9,2021
00055,Napa,21893,1759,20134,8.0,1.6,2021
00055,Napa,13168,1632,11536,12.4,1.9,2021
00055,Napa,17488,2349,15139,13.4,2.1,2021
00055,Napa,4320,717,3603,16.6,3.4,2021
00055,Napa,9742,1589,8153,16.3,2.8,2021
00055,Napa,7192,1194,5998,16.6,3.1,2021
00055,Napa,44071,3143,40928,7.1,1.1,2021
00055,Napa,13267,1653,11614,12.5,2.2,2021
00055,Napa,1937,369,1568,19.1,5.3,2021
00055,Napa,4774,830,3944,17.4,4.0,2021
00055,Napa,10625,1770,8855,16.7,3.4,2021
00055,Napa,7991,1375,6616,17.2,3.7,2021
00055,Napa,39733,3219,36514,8.1,1.4,2021
00055,Napa,13976,2139,11837,15.3,2.3,2021
00055,Napa,17947,2943,15004,16.4,2.5,2021
00055,Napa,3971,804,3167,20.2,4.1,2021
00055,Napa,9512,1902,7610,20.0,3.4,2021
00055,Napa,6811,1395,5416,20.5,3.8,2021
00055,Napa,18041,2483,15558,13.8,2.5,2021
00057,Nevada,3833,271,3562,7.1,2.4,2021
00057,Nevada,1500,185,1315,12.3,5.6,2021
00057,Nevada,4683,493,4190,10.5,3.7,2021
00057,Nevada,3183,308,2875,9.7,3.1,2021
00057,Nevada,5290,401,4889,7.6,2.7,2021
00057,Nevada,2350,211,2139,9.0,4.0,2021
00057,Nevada,3123,270,2853,8.6,3.6,2021
00057,Nevada,1457,130,1327,8.9,4.3,2021
00057,Nevada,2796,336,2460,12.0,4.8,2021
00057,Nevada,11814,566,11248,4.8,1.6,2021
00057,Nevada,2178,269,1909,12.4,5.3,2021
00057,Nevada,5919,606,5313,10.2,3.0,2021
00057,Nevada,7016,579,6437,8.3,1.9,2021
00057,Nevada,9973,894,9079,9.0,2.3,2021
00057,Nevada,2957,315,2642,10.7,3.6,2021
00057,Nevada,4528,480,4048,10.6,3.3,2021
00057,Nevada,22419,1247,21172,5.6,1.3,2021
00057,Nevada,5731,437,5294,7.6,1.9,2021
00057,Nevada,7957,683,7274,8.6,2.3,2021
00057,Nevada,2226,246,1980,11.1,3.7,2021
00057,Nevada,4699,479,4220,10.2,3.0,2021
00057,Nevada,10605,681,9924,6.4,2.1,2021
00057,Nevada,18517,630,17887,3.4,0.9,2021
00057,Nevada,9798,805,8993,8.2,1.7,2021
00057,Nevada,6709,345,6364,5.1,1.6,2021
00057,Nevada,3564,384,3180,10.8,3.4,2021
00057,Nevada,13853,1295,12558,9.3,2.1,2021
00057,Nevada,4055,490,3565,12.1,3.5,2021
00057,Nevada,8499,942,7557,11.1,2.8,2021
00057,Nevada,6494,765,5729,11.8,3.2,2021
00057,Nevada,27507,1691,25816,6.1,1.3,2021
00057,Nevada,9168,1098,8070,12.0,2.2,2021
00057,Nevada,12795,1683,11112,13.2,2.6,2021
00057,Nevada,3627,585,3042,16.1,4.0,2021
00057,Nevada,7583,1183,6400,15.6,3.4,2021
00057,Nevada,5793,946,4847,16.3,3.7,2021
00057,Nevada,26824,2278,24546,8.5,1.6,2021
00057,Nevada,18966,1903,17063,10.0,1.4,2021
00057,Nevada,26648,2978,23670,11.2,1.7,2021
00057,Nevada,7682,1075,6607,14.0,2.6,2021
00057,Nevada,16082,2125,13957,13.2,2.2,2021
00057,Nevada,12287,1711,10576,13.9,2.4,2021
00057,Nevada,54331,3969,50362,7.3,1.0,2021
00057,Nevada,7441,265,7176,3.6,0.9,2021
00057,Nevada,10623,467,10156,4.4,1.2,2021
00057,Nevada,3182,202,2980,6.3,2.2,2021
00057,Nevada,5176,297,4879,5.7,1.8,2021
00057,Nevada,17639,927,16712,5.3,1.3,2021
00057,Nevada,5266,562,4704,10.7,2.4,2021
00057,Nevada,7468,873,6595,11.7,2.9,2021
00057,Nevada,17076,2218,14858,13.0,2.1,2021
00057,Nevada,13098,1789,11309,13.7,2.3,2021
00057,Nevada,56863,4138,52725,7.3,1.0,2021
00057,Nevada,13613,948,12665,7.0,1.3,2021
00057,Nevada,19541,1560,17981,8.0,1.6,2021
00057,Nevada,5928,612,5316,10.3,2.6,2021
00057,Nevada,12164,1141,11023,9.4,2.1,2021
00057,Nevada,9415,939,8476,10.0,2.3,2021
00057,Nevada,37173,2043,35130,5.5,1.0,2021
00057,Nevada,8254,1130,7124,13.7,2.5,2021
00057,Nevada,13384,1267,12117,9.5,1.6,2021
00057,Nevada,5332,698,4634,13.1,2.9,2021
00057,Nevada,11282,1386,9896,12.3,2.4,2021
00057,Nevada,8594,1116,7478,13.0,2.7,2021
00057,Nevada,37298,2662,34636,7.1,1.2,2021
00057,Nevada,26997,2215,24782,8.2,1.0,2021
00057,Nevada,38257,3525,34732,9.2,1.2,2021
00057,Nevada,11260,1310,9950,11.6,1.9,2021
00057,Nevada,23446,2527,20919,10.8,1.6,2021
00057,Nevada,18009,2055,15954,11.4,1.8,2021
00057,Nevada,18716,1965,16751,10.5,1.8,2021
00057,Nevada,28171,3108,25063,11.0,1.6,2021
00057,Nevada,74471,4705,69766,6.3,0.8,2021
00057,Nevada,28162,2376,25786,8.4,1.5,2021
00057,Nevada,2202,311,1891,14.1,4.5,2021
00057,Nevada,4384,605,3779,13.8,3.8,2021
00057,Nevada,3398,487,2911,14.3,4.2,2021
00057,Nevada,16812,1184,15628,7.0,1.6,2021
00057,Nevada,10997,999,9998,9.1,1.6,2021
00057,Nevada,15425,1556,13869,10.1,1.8,2021
00057,Nevada,19917,1978,17939,9.9,1.3,2021
00057,Nevada,9083,1084,7999,11.9,2.4,2021
00057,Nevada,6962,871,6091,12.5,2.7,2021
00057,Nevada,34451,2111,32340,6.1,1.1,2021
00057,Nevada,4428,557,3871,12.6,3.0,2021
00057,Nevada,14555,1349,13206,9.3,2.0,2021
00057,Nevada,10210,834,9376,8.2,1.7,2021
00057,Nevada,8098,1236,6862,15.3,3.2,2021
00057,Nevada,3909,615,3294,15.7,3.7,2021
00057,Nevada,13616,1759,11857,12.9,2.4,2021
00057,Nevada,6206,990,5216,16.0,3.5,2021
00057,Nevada,28701,1762,26939,6.1,1.3,2021
00057,Nevada,6892,799,6093,11.6,3.0,2021
00057,Nevada,8978,982,7996,10.9,2.7,2021
00057,Nevada,4345,515,3830,11.9,3.2,2021
00057,Nevada,9707,1144,8563,11.8,2.1,2021
00059,Orange,132366,15177,117189,11.5,1.9,2021
00059,Orange,39781,5470,34311,13.8,3.3,2021
00059,Orange,79313,10652,68661,13.4,2.6,2021
00059,Orange,61541,8577,52964,13.9,2.9,2021
00059,Orange,322994,20026,302968,6.2,0.9,2021
00059,Orange,90447,12240,78207,13.5,2.0,2021
00059,Orange,126267,18245,108022,14.4,2.1,2021
00059,Orange,35820,6005,29815,16.8,3.8,2021
00059,Orange,74509,12348,62161,16.6,2.9,2021
00059,Orange,67993,12359,55634,18.2,2.8,2021
00059,Orange,317912,24803,293109,7.8,1.1,2021
00059,Orange,183032,21947,161085,12.0,1.3,2021
00059,Orange,258633,33422,225211,12.9,1.4,2021
00059,Orange,75601,11475,64126,15.2,2.5,2021
00059,Orange,153822,23000,130822,15.0,1.9,2021
00059,Orange,118074,18230,99844,15.4,2.2,2021
00059,Orange,640906,44829,596077,7.0,0.7,2021
00059,Orange,160380,19950,140430,12.4,1.4,2021
00059,Orange,228373,32309,196064,14.1,1.6,2021
00059,Orange,92585,9707,82878,10.5,1.7,2021
00059,Orange,56533,9653,46880,17.1,3.3,2021
00059,Orange,709002,25111,683891,3.5,0.5,2021
00059,Orange,936119,99554,836565,10.6,0.7,2021
00059,Orange,253786,13911,239875,5.5,1.0,2021
00059,Orange,138389,23647,114742,17.1,2.2,2021
00059,Orange,300667,36892,263775,12.3,1.1,2021
00059,Orange,433814,61108,372706,14.1,1.2,2021
00059,Orange,133147,24216,108931,18.2,2.2,2021
00059,Orange,264978,44831,220147,16.9,1.7,2021
00059,Orange,204364,36490,167874,17.9,1.9,2021
00059,Orange,936647,77551,859096,8.3,0.7,2021
00059,Orange,305504,51336,254168,16.8,1.3,2021
00059,Orange,412448,74681,337767,18.1,1.3,2021
00059,Orange,106944,23345,83599,21.8,2.5,2021
00059,Orange,239850,51271,188579,21.4,1.8,2021
00059,Orange,177174,39418,137756,22.2,2.1,2021
00059,Orange,606171,88228,517943,14.6,0.8,2021
00059,Orange,846262,135789,710473,16.0,0.9,2021
00059,Orange,240091,47561,192530,19.8,1.7,2021
00059,Orange,504828,96102,408726,19.0,1.2,2021
00059,Orange,381538,75908,305630,19.9,1.4,2021
00059,Orange,1872766,177105,1695661,9.5,0.5,2021
00059,Orange,261484,11765,249719,4.5,0.7,2021
00059,Orange,388605,19569,369036,5.0,0.8,2021
00059,Orange,127121,7804,119317,6.1,1.4,2021
00059,Orange,198946,11518,187428,5.8,1.2,2021
00059,Orange,106281,19014,87267,17.9,2.4,2021
00059,Orange,532126,40769,491357,7.7,0.8,2021
00059,Orange,155930,25354,130576,16.3,1.6,2021
00059,Orange,262305,50160,212145,19.1,1.5,2021
00059,Orange,547726,101251,446475,18.5,1.2,2021
00059,Orange,415576,79977,335599,19.2,1.3,2021
00059,Orange,1978346,186179,1792167,9.4,0.5,2021
00059,Orange,441201,44127,397074,10.0,0.8,2021
00059,Orange,644417,73096,571321,11.3,0.9,2021
00059,Orange,203216,28969,174247,14.3,1.6,2021
00059,Orange,404250,53449,350801,13.2,1.2,2021
00059,Orange,314034,43604,270430,13.9,1.4,2021
00059,Orange,1315061,92763,1222298,7.1,0.5,2021
00059,Orange,454698,59132,395566,13.0,0.9,2021
00059,Orange,634032,87312,546720,13.8,1.0,2021
00059,Orange,179334,28180,151154,15.7,1.7,2021
00059,Orange,383374,60141,323233,15.7,1.3,2021
00059,Orange,289582,46625,242957,16.1,1.4,2021
00059,Orange,1336159,115710,1220449,8.7,0.6,2021
00059,Orange,895899,103259,792640,11.5,0.6,2021
00059,Orange,1278449,160408,1118041,12.5,0.7,2021
00059,Orange,382550,57149,325401,14.9,1.2,2021
00059,Orange,787624,113590,674034,14.4,0.9,2021
00059,Orange,603616,90229,513387,14.9,1.0,2021
00059,Orange,910801,143132,767669,15.7,0.9,2021
00059,Orange,648496,92972,555524,14.3,0.8,2021
00059,Orange,2651220,208473,2442747,7.9,0.4,2021
00059,Orange,193677,41697,151980,21.5,2.0,2021
00059,Orange,990752,104821,885931,10.6,0.7,2021
00059,Orange,212430,37505,174925,17.7,1.8,2021
00059,Orange,56500,12151,44349,21.5,3.2,2021
00059,Orange,124469,26186,98283,21.0,2.4,2021
00059,Orange,93096,20300,72796,21.8,2.8,2021
00059,Orange,519482,49167,470315,9.5,0.9,2021
00059,Orange,440803,69814,370989,15.8,1.2,2021
00059,Orange,124493,24510,99983,19.7,2.1,2021
00059,Orange,262858,49833,213025,19.0,1.6,2021
00059,Orange,199377,39314,160063,19.7,1.8,2021
00059,Orange,316310,45304,271006,14.3,1.1,2021
00059,Orange,320651,38841,281810,12.1,1.0,2021
00059,Orange,465478,64238,401240,13.8,1.1,2021
00059,Orange,144827,25397,119430,17.5,2.1,2021
00059,Orange,286439,47063,239376,16.4,1.6,2021
00059,Orange,261287,54188,207099,20.7,1.7,2021
00059,Orange,221899,38280,183619,17.3,1.8,2021
00059,Orange,987594,81358,906236,8.2,0.6,2021
00059,Orange,327845,54131,273714,16.5,1.2,2021
00059,Orange,445323,78894,366429,17.7,1.3,2021
00059,Orange,117478,24763,92715,21.1,2.3,2021
00059,Orange,1051608,89936,961672,8.6,0.6,2021
00061,Placer,3178,327,2851,10.3,4.3,2021
00061,Placer,11780,975,10805,8.3,2.6,2021
00061,Placer,8602,648,7954,7.5,2.2,2021
00061,Placer,13698,831,12867,6.1,2.0,2021
00061,Placer,6099,468,5631,7.7,3.1,2021
00061,Placer,7809,572,7237,7.3,2.8,2021
00061,Placer,3702,288,3414,7.8,3.4,2021
00061,Placer,6456,645,5811,10.0,3.6,2021
00061,Placer,42273,1214,41059,2.9,0.9,2021
00061,Placer,4881,507,4374,10.4,4.0,2021
00061,Placer,12511,1134,11377,9.1,2.4,2021
00061,Placer,18598,1191,17407,6.4,1.4,2021
00061,Placer,25478,1806,23672,7.1,1.6,2021
00061,Placer,6880,615,6265,8.9,2.8,2021
00061,Placer,14265,1217,13048,8.5,2.3,2021
00061,Placer,10980,975,10005,8.9,2.5,2021
00061,Placer,82642,2671,79971,3.2,0.7,2021
00061,Placer,16988,1049,15939,6.2,1.4,2021
00061,Placer,22809,1630,21179,7.1,1.7,2021
00061,Placer,5821,581,5240,10.0,3.1,2021
00061,Placer,9996,543,9453,5.4,1.7,2021
00061,Placer,40369,1457,38912,3.6,1.1,2021
00061,Placer,96492,2045,94447,2.1,0.5,2021
00061,Placer,61527,4974,56553,8.1,1.0,2021
00061,Placer,21506,1065,20441,5.0,1.4,2021
00061,Placer,9615,927,8688,9.6,2.7,2021
00061,Placer,30974,2061,28913,6.7,1.2,2021
00061,Placer,41777,3278,38499,7.8,1.6,2021
00061,Placer,10803,1217,9586,11.3,2.9,2021
00061,Placer,23036,2326,20710,10.1,2.3,2021
00061,Placer,17724,1921,15803,10.8,2.6,2021
00061,Placer,115052,4488,110564,3.9,0.7,2021
00061,Placer,30553,2913,27640,9.5,1.7,2021
00061,Placer,39188,4210,34978,10.7,1.9,2021
00061,Placer,8635,1297,7338,15.0,3.5,2021
00061,Placer,20225,2815,17410,13.9,2.8,2021
00061,Placer,14458,2164,12294,15.0,3.2,2021
00061,Placer,113300,5957,107343,5.3,0.9,2021
00061,Placer,80965,7488,73477,9.2,1.2,2021
00061,Placer,19438,2514,16924,12.9,2.3,2021
00061,Placer,43261,5141,38120,11.9,1.8,2021
00061,Placer,32182,4085,28097,12.7,2.0,2021
00061,Placer,228352,10445,217907,4.6,0.6,2021
00061,Placer,31206,836,30370,2.7,0.6,2021
00061,Placer,40860,1470,39390,3.6,0.9,2021
00061,Placer,9654,634,9020,6.6,2.1,2021
00061,Placer,15943,910,15033,5.7,1.7,2021
00061,Placer,69954,2296,67658,3.3,0.7,2021
00061,Placer,15579,1306,14273,8.4,1.8,2021
00061,Placer,20564,1966,18598,9.6,2.1,2021
00061,Placer,46735,5489,41246,11.7,1.7,2021
00061,Placer,34939,4376,30563,12.5,1.9,2021
00061,Placer,241487,11098,230389,4.6,0.6,2021
00061,Placer,47555,2534,45021,5.3,0.9,2021
00061,Placer,63658,4100,59558,6.4,1.1,2021
00061,Placer,16103,1566,14537,9.7,2.1,2021
00061,Placer,34535,2915,31620,8.4,1.6,2021
00061,Placer,26407,2424,23983,9.2,1.9,2021
00061,Placer,47679,3447,44232,7.2,1.1,2021
00061,Placer,21202,2703,18499,12.7,2.1,2021
00061,Placer,61986,5142,56844,8.3,1.3,2021
00061,Placer,32678,3501,29177,10.7,1.9,2021
00061,Placer,23709,2746,20963,11.6,2.1,2021
00061,Placer,167224,7248,159976,4.3,0.6,2021
00061,Placer,95234,5981,89253,6.3,0.7,2021
00061,Placer,125644,9242,116402,7.4,0.9,2021
00061,Placer,30410,3261,27149,10.7,1.6,2021
00061,Placer,67213,6416,60797,9.5,1.3,2021
00061,Placer,50116,5170,44946,10.3,1.4,2021
00061,Placer,333255,12880,320375,3.9,0.4,2021
00061,Placer,14307,1695,12612,11.8,2.4,2021
00061,Placer,86881,7974,78907,9.2,1.2,2021
00061,Placer,166031,5632,160399,3.4,0.5,2021
00061,Placer,120215,6336,113879,5.3,0.8,2021
00061,Placer,65679,5271,60408,8.0,1.0,2021
00061,Placer,10575,1306,9269,12.3,3.1,2021
00061,Placer,7789,1023,6766,13.1,3.5,2021
00061,Placer,68220,2823,65397,4.1,0.9,2021
00061,Placer,32567,2355,30212,7.2,1.1,2021
00061,Placer,43373,3596,39777,8.3,1.3,2021
00061,Placer,10806,1241,9565,11.5,2.5,2021
00061,Placer,23086,2440,20646,10.6,2.0,2021
00061,Placer,17404,1950,15454,11.2,2.2,2021
00061,Placer,138174,5119,133055,3.7,0.6,2021
00061,Placer,32998,2187,30811,6.6,1.2,2021
00061,Placer,4985,660,4325,13.2,3.9,2021
00061,Placer,11679,1296,10383,11.1,2.7,2021
00061,Placer,24705,2468,22237,10.0,2.1,2021
00061,Placer,19039,2037,17002,10.7,2.4,2021
00061,Placer,121272,4762,116510,3.9,0.7,2021
00061,Placer,32681,3084,29597,9.4,1.6,2021
00061,Placer,42204,4491,37713,10.6,1.8,2021
00061,Placer,9523,1407,8116,14.8,3.2,2021
00061,Placer,22030,3021,19009,13.7,2.6,2021
00061,Placer,15900,2339,13561,14.7,2.9,2021
00061,Placer,44677,3483,41194,7.8,1.5,2021
00063,Plumas,773,52,721,6.7,2.5,2021
00063,Plumas,385,37,348,9.6,4.7,2021
00063,Plumas,1140,104,1036,9.1,3.4,2021
00063,Plumas,755,67,688,8.9,3.1,2021
00063,Plumas,1150,80,1070,7.0,2.8,2021
00063,Plumas,567,43,524,7.6,3.7,2021
00063,Plumas,720,54,666,7.5,3.4,2021
00063,Plumas,377,28,349,7.4,3.9,2021
00063,Plumas,684,67,617,9.8,4.2,2021
00063,Plumas,2252,114,2138,5.1,1.9,2021
00063,Plumas,555,54,501,9.7,4.5,2021
00063,Plumas,1404,121,1283,8.6,2.7,2021
00063,Plumas,1528,119,1409,7.8,2.0,2021
00063,Plumas,2290,184,2106,8.0,2.2,2021
00063,Plumas,762,65,697,8.5,3.1,2021
00063,Plumas,1122,97,1025,8.6,2.9,2021
00063,Plumas,4363,255,4108,5.8,1.5,2021
00063,Plumas,1122,78,1044,7.0,1.9,2021
00063,Plumas,1664,124,1540,7.5,2.2,2021
00063,Plumas,542,46,496,8.5,3.1,2021
00063,Plumas,1039,86,953,8.3,2.7,2021
00063,Plumas,2111,141,1970,6.7,2.4,2021
00063,Plumas,3604,123,3481,3.4,0.9,2021
00063,Plumas,1976,140,1836,7.1,1.6,2021
00063,Plumas,1757,70,1687,4.0,1.3,2021
00063,Plumas,818,69,749,8.4,2.9,2021
00063,Plumas,2950,227,2723,7.7,1.9,2021
00063,Plumas,974,87,887,8.9,2.8,2021
00063,Plumas,1852,159,1693,8.6,2.4,2021
00063,Plumas,1475,130,1345,8.8,2.6,2021
00063,Plumas,5024,295,4729,5.9,1.4,2021
00063,Plumas,1954,195,1759,10.0,2.1,2021
00063,Plumas,2818,295,2523,10.5,2.4,2021
00063,Plumas,864,100,764,11.6,3.4,2021
00063,Plumas,1716,200,1516,11.7,3.0,2021
00063,Plumas,1312,154,1158,11.7,3.2,2021
00063,Plumas,4858,388,4470,8.0,1.7,2021
00063,Plumas,3930,335,3595,8.5,1.3,2021
00063,Plumas,5768,522,5246,9.0,1.5,2021
00063,Plumas,1838,187,1651,10.2,2.2,2021
00063,Plumas,3568,359,3209,10.1,1.9,2021
00063,Plumas,2787,284,2503,10.2,2.1,2021
00063,Plumas,9882,683,9199,6.9,1.1,2021
00063,Plumas,1698,55,1643,3.2,0.9,2021
00063,Plumas,2601,96,2505,3.7,1.1,2021
00063,Plumas,903,41,862,4.5,1.7,2021
00063,Plumas,1371,59,1312,4.3,1.5,2021
00063,Plumas,1121,104,1017,9.3,2.4,2021
00063,Plumas,2061,147,1914,7.1,1.5,2021
00063,Plumas,1639,158,1481,9.6,2.7,2021
00063,Plumas,3800,379,3421,10.0,1.8,2021
00063,Plumas,2985,301,2684,10.1,2.0,2021
00063,Plumas,10335,716,9619,6.9,1.1,2021
00063,Plumas,2865,172,2693,6.0,1.2,2021
00063,Plumas,4331,282,4049,6.5,1.4,2021
00063,Plumas,1466,110,1356,7.5,2.0,2021
00063,Plumas,2785,199,2586,7.1,1.7,2021
00063,Plumas,2214,163,2051,7.4,1.8,2021
00063,Plumas,2874,228,2646,7.9,1.5,2021
00063,Plumas,4249,354,3895,8.3,1.6,2021
00063,Plumas,1375,126,1249,9.2,2.3,2021
00063,Plumas,2693,243,2450,9.0,2.0,2021
00063,Plumas,2077,191,1886,9.2,2.2,2021
00063,Plumas,6867,464,6403,6.8,1.3,2021
00063,Plumas,5739,400,5339,7.0,1.0,2021
00063,Plumas,8580,636,7944,7.4,1.1,2021
00063,Plumas,2841,236,2605,8.3,1.5,2021
00063,Plumas,5478,442,5036,8.1,1.3,2021
00063,Plumas,4291,354,3937,8.2,1.4,2021
00063,Plumas,13770,828,12942,6.0,0.8,2021
00063,Plumas,3234,171,3063,5.3,1.5,2021
00063,Plumas,1983,199,1784,10.0,2.1,2021
00063,Plumas,6098,549,5549,9.0,1.4,2021
00063,Plumas,6903,364,6539,5.3,1.0,2021
00063,Plumas,5100,407,4693,8.0,1.6,2021
00063,Plumas,518,54,464,10.4,3.9,2021
00063,Plumas,4115,350,3765,8.5,1.3,2021
00063,Plumas,772,82,690,10.6,3.6,2021
00063,Plumas,3094,214,2880,6.9,1.9,2021
00063,Plumas,2243,182,2061,8.1,1.5,2021
00063,Plumas,3303,282,3021,8.5,1.7,2021
00063,Plumas,1060,100,960,9.4,2.5,2021
00063,Plumas,2015,190,1825,9.4,2.2,2021
00063,Plumas,1590,151,1439,9.5,2.4,2021
00063,Plumas,6328,385,5943,6.1,1.2,2021
00063,Plumas,976,104,872,10.7,3.4,2021
00063,Plumas,1834,211,1623,11.5,2.8,2021
00063,Plumas,3108,239,2869,7.7,1.8,2021
00063,Plumas,936,107,829,11.4,3.2,2021
00063,Plumas,2990,310,2680,10.4,2.2,2021
00063,Plumas,2054,203,1851,9.9,2.0,2021
00063,Plumas,1412,164,1248,11.6,3.0,2021
00063,Plumas,1573,137,1436,8.7,2.4,2021
00063,Plumas,1966,168,1798,8.5,2.2,2021
00063,Plumas,1047,92,955,8.8,2.6,2021
00063,Plumas,5235,309,4926,5.9,1.3,2021
00065,Riverside,33283,5230,28053,15.7,3.7,2021
00065,Riverside,49351,9641,39710,19.5,3.7,2021
00065,Riverside,68914,10143,58771,14.7,2.8,2021
00065,Riverside,52903,8203,44700,15.5,3.2,2021
00065,Riverside,217482,19185,198297,8.8,1.3,2021
00065,Riverside,80219,11813,68406,14.7,2.2,2021
00065,Riverside,111008,17939,93069,16.2,2.4,2021
00065,Riverside,30789,6126,24663,19.9,4.3,2021
00065,Riverside,65054,12111,52943,18.6,3.2,2021
00065,Riverside,127122,22580,104542,17.8,2.4,2021
00065,Riverside,133968,22254,111714,16.6,2.1,2021
00065,Riverside,161670,21371,140299,13.2,1.4,2021
00065,Riverside,225742,32727,193015,14.5,1.6,2021
00065,Riverside,64072,11356,52716,17.7,2.9,2021
00065,Riverside,102254,17844,84410,17.5,2.4,2021
00065,Riverside,435946,42113,393833,9.7,1.0,2021
00065,Riverside,146860,19148,127712,13.0,1.5,2021
00065,Riverside,207307,31086,176221,15.0,1.7,2021
00065,Riverside,60447,11938,48509,19.7,3.2,2021
00065,Riverside,114734,14788,99946,12.9,2.1,2021
00065,Riverside,218464,22928,195536,10.5,1.5,2021
00065,Riverside,81451,9558,71893,11.7,1.9,2021
00065,Riverside,410503,58265,352238,14.2,1.3,2021
00065,Riverside,238327,9932,228395,4.2,0.9,2021
00065,Riverside,290215,36377,253838,12.5,1.2,2021
00065,Riverside,97614,18413,79201,18.9,2.7,2021
00065,Riverside,120288,21888,98400,18.2,2.4,2021
00065,Riverside,252584,41789,210795,16.5,1.8,2021
