Year,County,Violent Crimes,Homicide,Rape (Forcible Rape prior to 2014),Rape,Attempted Rape,Robbery,Weapon,Firearm,Knife or Cutting Instrument,Other Weapon,Strong-Arm,Location,Highway,Commercial,Gas Station,Convenience Store,Residence,Bank,Miscellaneous,Aggravated Assault,Weapon.1,Firearm.1,Knife or Cutting Instrument.1,Other Weapon.1,Hands  Fists  Feet,Property Crimes,Burglary,Means of Entry,Forcible Entry,No Force,Location / Time,Residence.1,Night,Day,Unknown,Non-Residence,Night.1,Day.1,Unknown.1,Motor Vehicle Theft,Automotive,Trucks and Buses,Other,Larceny-Theft,Type,Pocket-Picking,Purse-Snatching,Shoplifting,From Motor Vehicle,Motor Vehicle Accessories,Bicycles,From Building,Coin Operated Machine,Other.1,Value,Over $400,Over $200,$200 through $400,$50 through $199,Under $50,Arson,Structural Property,Mobile Property,Other Property
2016,San Francisco,"6,269",58.0,346.0,332.0,14.0,"3,221",,571,298,269.0,"2,083",,980,153,19.0,222.0,49.0,22.0,"1,776","2,644",,310,340,"1,096",898,"48,437","5,084",,"2,383","2,701",,"2,066",856,"1,139",71,"3,018","1,904","1,000",114,"5,487","4,364",450,673,"37,866",,866,39,"1,922","20,816",6,936,"2,849",7,"10,425",,"2,772",0,453,373,"34,268",256,71.0,74.0,111
2016,San Joaquin,"6,005",62.0,220.0,198.0,22.0,"1,624",,559.0,109.0,210.0,746.0,,528,219.0,25.0,225.0,266.0,30.0,331.0,"4,099",,"1,115",330.0,"1,535","1,119","22,629","4,239",,"2,894","1,345",,"2,613",601,"1,060",952,"1,626",691,379.0,556,"3,542","2,447",846,249.0,"14,848",,23.0,19.0,"2,872","5,695","1,360",443,"1,066",31,"3,339",,"5,297",0,"2,022","2,881","4,648",132.0,68.0,19.0,45.0
2016,San Luis Obispo,"1,115",4,102,97,5,88,,37,8,4,39,,9,17,5,11,9,2,35,921,,24,72,145,680,"6,687","1,199",,658,541,,545,115,170,260,654,255,170,229,501,332,77,92,"4,987",,11,13,900,"1,716",125,497,357,19,"1,349",,"1,510",0,759,"1,057","1,661",59,13,14,32
2016,San Mateo,"1,634",9,254,244,10,465,,97,42,37,289,,164,112,16,22,29,14,108,906,,59,117,288,442,"14,893","3,017",,"1,700","1,317",,"1,358",401,839,118,"1,659",671,785,203,"1,627","1,245",231,151,"10,249",,89,53,"1,681","4,162",384,692,"1,034",17,"2,137",,"4,501",0,"1,592","1,868","2,288",78,47,4,27
2016,Santa Barbara,"1,527",13.0,244,233.0,11.0,325,,31,45,34.0,215,,134,62,4.0,17.0,51.0,4.0,53,945,,68,189,291,397,"9,779","1,868",,978,890,,996,251,393,352,872,279,246,347,"1,220",980,120,120,"6,691",,16,10,974,"1,621",347,724,488,19,"2,492",,"2,215",0,986,"1,250","2,240",49,13.0,9.0,27
2016,Santa Clara,"5,423",57,640,610,30,"1,616",,374,200,172,870,,713,376,23,121,146,29,208,"3,110",,498,736,"1,207",669,"42,797","7,523",,"5,349","2,174",,"4,504",940,"1,894","1,670","3,019","1,225",469,"1,325","9,956","7,641","1,919",396,"25,318",,163,179,"3,953","9,817","1,913","2,757","1,956",28,"4,552",,"11,653",0,"3,660","4,148","5,857",248,108,51,89
2016,Santa Cruz,"1,101",5.0,120.0,103.0,17.0,209,,51.0,35.0,21.0,102.0,,33,11.0,9.0,9.0,19.0,5.0,123.0,767,,90,125.0,269,283,"9,485","1,221",,720,501,,680,230,224,226,541,347,90.0,104,"1,454","1,115",201,138.0,"6,810",,17.0,20.0,"1,145","2,881",406,698,478,17,"1,148",,"2,659",0,"1,083","1,315","1,753",38.0,19.0,12.0,7.0
2016,Shasta,"1,333",12.0,150.0,141.0,9.0,172.0,,31.0,29.0,22.0,90.0,,58.0,15.0,9.0,47.0,22.0,4.0,17.0,999,,137.0,174.0,363.0,325.0,"5,561","1,217",,733,484.0,,782,164.0,216.0,402.0,435,132.0,54.0,249.0,872,554.0,212.0,106.0,"3,472",,1.0,6.0,744,"1,528",278.0,112.0,300.0,9.0,494,,"1,239",0.0,458.0,692,"1,083",37.0,13.0,1.0,23.0
2016,Sierra,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,1.0,2.0,11.0,26.0,8.0,,4.0,4.0,,4.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,5.0,,11.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
2016,Siskiyou,161.0,3.0,11.0,11.0,0.0,10.0,,3.0,0.0,1.0,6.0,,1.0,0.0,1.0,1.0,3.0,0.0,4.0,137.0,,9.0,22.0,42.0,64.0,876.0,267.0,,170.0,97.0,,156.0,29.0,35.0,92.0,111.0,49.0,8.0,54.0,142.0,94.0,13.0,35.0,467.0,,0.0,1.0,113.0,85.0,26.0,47.0,95.0,9.0,91.0,,145.0,0.0,64.0,106.0,152.0,5.0,2.0,1.0,2.0
2016,Solano,"2,022",24,204,196,8,647,,215,45,44,343,,184,150,26,46,66,16,159,"1,147",,172,124,366,485,"11,719","3,397",,"1,971","1,426",,"1,461",418,765,278,"1,936",927,792,217,"2,164","1,464",512,188,"6,158",,19,43,"1,163","1,906",548,161,"1,013",31,"1,274",,"2,205",0,812,"1,037","2,104",121,95,7,19
2016,Sonoma,"1,868",10,282,275,7,236,,55,28,25,128,,63,43,4,13,46,10,57,"1,340",,98,175,384,683,"7,794","1,529",,520,"1,009",,797,154,287,356,732,204,230,298,885,557,216,112,"5,380",,13,14,"1,015","1,878",311,303,466,18,"1,362",,"1,682",0,736,883,"2,079",54,23,8,23
2016,Stanislaus,"3,366",34,199,183,16,835,,254,79,90,412,,344,245,32,42,96,7,69,"2,298",,298,248,802,950,"17,918","3,303",,"2,249","1,054",,"1,983",501,764,718,"1,320",626,296,398,"3,496","2,794",472,230,"11,119",,14,30,"2,652","3,226",757,411,632,13,"3,384",,"3,298",0,"1,407","2,096","4,318",111,26,34,51
2016,Sutter,360,9.0,31,28.0,3.0,82,,23,7,10.0,42,,18,9,1.0,3.0,12.0,4.0,35,238,,42,19,102,75,"2,691",641,,392,249,,365,49,141,175,276,59,50,167,331,207,73,51,"1,719",,4,2,232,643,76,117,67,3,575,,626.0,0,248.0,373,472,9,6.0,2.0,1
2016,Tehama,360,3.0,31,31.0,0.0,52,,8,6,4.0,34,,8,11,1.0,2.0,10.0,3.0,17,274,,12,32,149,81,"1,937",574,,251,323,,335,99,113,123,239,81,98,60,284,127,105,52,"1,079",,2,8,111,297,49,64,276,6,266,,204.0,0,150.0,292,433,13,8.0,1.0,4
2016,Trinity,66.0,3.0,3.0,3.0,0.0,6.0,,5.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,,19.0,10.0,17.0,8.0,299.0,101.0,,71.0,30.0,,60.0,8.0,8.0,44.0,41.0,3.0,3.0,35.0,60.0,59.0,0.0,1.0,138.0,,9.0,0.0,16.0,33.0,5.0,2.0,20.0,0.0,53.0,,60.0,0.0,10.0,34.0,34.0,0.0,0.0,0.0,0.0
2016,Tulare,"1,608",33.0,135.0,125.0,10.0,329,,118.0,34.0,48.0,129.0,,116,15.0,20.0,35.0,36.0,3.0,104.0,"1,111",,194,211.0,385,321,"11,563","2,674",,"1,990",684,,"1,625",486,755,384,"1,049",403,411.0,235,"2,108","1,405",454,249.0,"6,781",,18.0,43.0,"1,319","1,990",562,292,716,21,"1,820",,"2,165",0,800,"1,339","2,477",28.0,15.0,4.0,9.0
2016,Tuolumne,187.0,1.0,54.0,54.0,0.0,15.0,,0.0,3.0,0.0,12.0,,4.0,0.0,1.0,0.0,8.0,0.0,2.0,117.0,,7.0,11.0,44.0,55.0,"1,272",436.0,,190.0,246.0,,284.0,50.0,145.0,89.0,152.0,53.0,69.0,30.0,115.0,92.0,5.0,18.0,721,,0.0,0.0,91.0,117.0,78.0,13.0,193.0,1.0,228.0,,239.0,0.0,101.0,123.0,258.0,12.0,8.0,1.0,3.0
2016,Ventura,"2,192",31.0,269.0,258.0,11.0,725,,158,162,91.0,314,,229,127,15.0,57.0,46.0,11.0,240,"1,167",,194,271,331,371,"16,415","2,910",,"1,872","1,038",,"1,546",396,706,444,"1,364",613,249,502,"1,650","1,255",293,102,"11,855",,52,7.0,"2,985","4,181",783,655,"1,107",21,"2,064",,"4,002",0,"1,803","2,503","3,547",113,34.0,32.0,47
2016,Yolo,639,3,72,69,3,191,,42,12,12,125,,72,30,13,13,24,7,32,373,,38,56,113,166,"5,368",791,,426,365,,489,166,193,130,302,128,87,87,646,513,63,70,"3,931",,8,11,519,"1,184",231,837,167,14,960,,"1,221",0,726,870,"1,114",52,36,6,10
2016,Yuba,318.0,4.0,19.0,16.0,3.0,55.0,,18.0,2.0,8.0,27.0,,18.0,2.0,3.0,3.0,11.0,0.0,18.0,240.0,,31.0,43.0,110.0,56.0,"1,944",456,,283.0,173.0,,306.0,68.0,87.0,151.0,150.0,60.0,29.0,61.0,407.0,279.0,68.0,60.0,"1,081",,1.0,5.0,226.0,295.0,36.0,51.0,112.0,2.0,353.0,,361.0,0.0,175.0,275.0,270.0,27.0,13.0,7.0,7.0
2017,Alameda,"9,923",90.0,810.0,768.0,42.0,"4,817",,"1,783",309,329.0,"2,396",,"2,501",453,109.0,261.0,297.0,38.0,"1,158","4,206",,853,462,"2,193",698,"63,861","6,915",,"4,935","1,980",,"3,846",957,"1,859","1,030","3,069","1,275",845,949,"12,606","11,174",992,440,"44,340",,852,396.0,"3,650","21,861","3,698","2,032","1,926",39,"9,886",,"20,405",0,"4,882","6,017","13,036",439,207.0,162.0,70
2017,Alpine,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,1.0,1.0,3.0,8.0,32.0,8.0,,5.0,3.0,,3.0,1.0,0.0,2.0,5.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,22.0,,0.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,9.0,,11.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0
2017,Amador,115.0,0.0,9.0,9.0,0.0,7.0,,1.0,0.0,0.0,6.0,,1.0,1.0,0.0,0.0,3.0,0.0,2.0,99.0,,1.0,9.0,15.0,74.0,649.0,147.0,,71.0,76.0,,65.0,14.0,22.0,29.0,82.0,23.0,42.0,17.0,66.0,41.0,10.0,15.0,436.0,,0.0,3.0,31.0,78.0,23.0,4.0,99.0,2.0,196.0,,144.0,0.0,69.0,77.0,146.0,5.0,2.0,0.0,3.0
2017,Butte,921,7,182,154,28,143,,33,16,19,75,,40,19,5,2,32,4,41,589,,52,59,137,341,"7,280","1,599",,908,691,,"1,048",249,550,249,551,174,265,112,941,703,151,87,"4,740",,5,14,658,"1,333",274,489,440,7,"1,520",,"1,503",0,794,"1,108","1,335",174,145,4,25
2017,Calaveras,208.0,2.0,30.0,28.0,2.0,17.0,,6.0,1.0,1.0,9.0,,6.0,1.0,0.0,0.0,9.0,0.0,1.0,159.0,,20.0,18.0,47.0,74.0,790.0,228.0,,140.0,88.0,,118.0,28.0,39.0,51.0,110.0,41.0,39.0,30.0,99.0,42.0,35.0,22.0,463.0,,1.0,7.0,35.0,85.0,58.0,8.0,57.0,1.0,211.0,,148.0,0.0,66.0,64.0,185.0,0.0,0.0,0.0,0.0
2017,Colusa,78.0,1.0,13.0,12.0,1.0,9.0,,1.0,1.0,0.0,7.0,,3.0,0.0,2.0,0.0,3.0,0.0,1.0,55.0,,2.0,2.0,5.0,46.0,339.0,121.0,,83.0,38.0,,53.0,17.0,27.0,9.0,68.0,28.0,30.0,10.0,39.0,20.0,4.0,15.0,179.0,,0.0,2.0,4.0,71.0,8.0,2.0,12.0,1.0,79.0,,88.0,0.0,25.0,28.0,38.0,4.0,2.0,0.0,2.0
2017,Contra Costa,"3,830",42,294,274,20,"1,500",,537,89,127,747,,347,267,44,111,118,31,582,"1,994",,409,236,760,589,"29,735","4,171",,"2,928","1,243",,"2,284",659,"1,065",560,"1,887",910,510,467,"5,836","4,829",745,262,"19,728",,126,105,"3,593","8,759","1,194",598,"1,553",26,"3,774",,"8,111",0,"2,636","3,759","5,222",232,76,96,60
2017,Del Norte,151.0,4.0,29.0,29.0,0.0,23.0,,1.0,4.0,1.0,17.0,,5.0,2.0,0.0,0.0,2.0,0.0,14.0,95.0,,2.0,1.0,17.0,75.0,692.0,221.0,,211.0,10.0,,28.0,5.0,20.0,3.0,193.0,47.0,145.0,1.0,96.0,44.0,30.0,22.0,375.0,,0.0,3.0,62.0,53.0,15.0,15.0,30.0,4.0,193.0,,88.0,0.0,51.0,63.0,173.0,19.0,5.0,8.0,6.0
2017,El Dorado,294,5.0,55,52.0,3.0,36,,7,4,1.0,24,,1,4,1.0,9.0,5.0,2.0,14,198,,11,25,88,74,"2,934",711,,444,267,,400,127,84,189,311,193,32,86,238,156,36,46,"1,985",,9,15,233,561,124,72,177,4,790,,802.0,0,286.0,331,566,5,0.0,0.0,5
2017,Fresno,"5,745",85.0,336.0,319.0,17.0,"1,214",,386,104,117.0,607,,563,206,34.0,80.0,162.0,8.0,161,"4,110",,"1,099",578,"1,199","1,234","30,354","6,757",,"5,100","1,657",,"3,999","1,300","1,868",831,"2,758","1,547",794,417,"4,385","3,341",677,367,"19,212",,41,34,"2,646","6,929","2,471",711,"1,570",34,"4,776",,"6,347",0,"2,370","4,298","6,197",524,136.0,181.0,207
2017,Glenn,117.0,1.0,9.0,9.0,0.0,8.0,,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,2.0,5.0,0.0,0.0,99.0,,4.0,7.0,5.0,83.0,503.0,151.0,,132.0,19.0,,79.0,16.0,56.0,7.0,72.0,33.0,33.0,6.0,90.0,44.0,18.0,28.0,262.0,,0.0,0.0,27.0,30.0,7.0,8.0,10.0,0.0,180.0,,95.0,0.0,26.0,59.0,82.0,5.0,3.0,0.0,2.0
2017,Humboldt,646,8,74,70,4,172,,57,21,29,65,,45,22,21,4,29,2,49,392,,58,65,211,58,"4,196",874,,527,347,,481,135,243,103,393,140,174,79,827,641,128,58,"2,495",,10,11,547,806,111,194,154,2,660,,783,0,396,563,753,65,43,6,16
2017,Imperial,628,7,45,33,12,87,,8,11,7,61,,32,8,5,1,3,2,36,489,,39,30,158,262,"4,836","1,293",,840,453,,501,123,203,175,792,246,253,293,526,409,53,64,"3,017",,5,59,587,483,163,172,72,2,"1,474",,569.0,0,308.0,527,"1,613",80,22,13,45
2017,Inyo,128.0,0.0,16.0,16.0,0.0,11.0,,1.0,0.0,0.0,10.0,,3.0,1.0,0.0,0.0,7.0,0.0,0.0,101.0,,7.0,15.0,25.0,54.0,514.0,131.0,,58.0,73.0,,65.0,12.0,37.0,16.0,66.0,27.0,30.0,9.0,56.0,42.0,4.0,10.0,327.0,,3.0,3.0,57.0,41.0,10.0,50.0,61.0,2.0,100.0,,102.0,0.0,62.0,67.0,96.0,3.0,2.0,1.0,0.0
2017,Kern,"4,989",89.0,307.0,287.0,20.0,"1,297",,358,147.0,137.0,655,,386,238.0,43.0,117.0,143.0,10.0,360.0,"3,296",,523,489,"1,051","1,233","28,933","7,429",,"5,085","2,344",,"3,459",844,"1,392","1,223","3,970","1,682",794,"1,494","5,899","4,278","1,204",417,"15,605",,101.0,54.0,"2,331","6,089","1,523",392,833,97,"4,185",,"5,829",0,"2,159","2,845","4,772",692,316.0,224.0,152
2017,Kings,754,9.0,88,78.0,10.0,104,,23,10,9.0,62,,30,19,9.0,8.0,18.0,2.0,18,553,,44,54,140,315,"2,935",620,,361,259,,417,110,171,136,203,59,67,77,529,290,156,83,"1,786",,2,11,308,506,134,53,254,4,514,,584.0,0,263.0,427,512,31,25.0,2.0,4
2017,Lake,396.0,7.0,46.0,41.0,5.0,53.0,,11.0,9.0,6.0,27.0,,19.0,4.0,0.0,2.0,16.0,0.0,12.0,290.0,,32.0,37.0,85.0,136.0,"1,628",557,,253.0,304.0,,338.0,71.0,150.0,117.0,219.0,76.0,89.0,54.0,330.0,182.0,76.0,72.0,741,,8.0,8.0,109.0,101.0,53.0,10.0,108.0,3.0,341.0,,255.0,0.0,106.0,108.0,272.0,31.0,31.0,0.0,0.0
2017,Lassen,270.0,1.0,15.0,15.0,0.0,13.0,,5.0,1.0,2.0,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,8.0,241.0,,7.0,15.0,81.0,138.0,598.0,209.0,,121.0,88.0,,125.0,7.0,15.0,103.0,84.0,6.0,5.0,73.0,63.0,47.0,6.0,10.0,326.0,,0.0,1.0,43.0,84.0,13.0,11.0,63.0,2.0,109.0,,90.0,0.0,49.0,79.0,108.0,10.0,6.0,0.0,4.0
2017,Los Angeles,"59,924",580,"4,302","4,060",242,"21,089",,"5,457","1,937","2,439","11,256",,"10,502","4,561",384,788,"1,198",174,"3,482","33,953",,"7,415","6,570","10,494","9,474","248,714","46,972",,"34,817","12,155",,"26,540","6,982","11,449","8,109","20,432","9,205","4,856","6,371","47,406","32,917","11,810","2,679","154,336",,817,606,"22,037","55,252","19,903","5,962","24,165",410,"25,184",,"66,896",0,"21,733","25,694","40,013","2,529",602,545,"1,382"
2017,Madera,891,7,56,48,8,145,,45,8,10,82,,13,17,4,16,17,1,77,683,,71,56,140,416,"3,484",941,,639,302,,533,149,194,190,408,227,88,93,713,585,68,60,"1,830",,7,13,211,461,70,73,241,13,741,,598.0,0,278.0,384,570,32,9,8,15
2017,Marin,463,4,46,43,3,149,,22,13,14,100,,53,31,5,4,11,4,41,264,,12,45,113,94,"5,006",941,,469,472,,414,86,220,108,527,210,239,78,475,313,136,26,"3,590",,20,41,502,"1,485",154,310,412,9,657,,"1,632",0,479,539,940,27,16,0,11
2017,Mariposa,108.0,0.0,9.0,9.0,0.0,3.0,,1.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,96.0,,2.0,6.0,9.0,79.0,290.0,83.0,,42.0,41.0,,57.0,6.0,10.0,41.0,26.0,10.0,1.0,15.0,14.0,11.0,1.0,2.0,193.0,,0.0,1.0,19.0,16.0,13.0,2.0,32.0,0.0,110.0,,85.0,0.0,35.0,35.0,38.0,0.0,0.0,0.0,0.0
2017,Mendocino,480.0,4.0,51.0,43.0,8.0,49.0,,18.0,0.0,2.0,29.0,,16.0,9.0,2.0,2.0,10.0,1.0,9.0,376.0,,14.0,19.0,101.0,242.0,"1,274",315,,178.0,137.0,,134.0,41.0,40.0,53.0,181.0,84.0,33.0,64.0,210.0,180.0,14.0,16.0,749,,1.0,3.0,234.0,108.0,50.0,60.0,63.0,15.0,215.0,,233.0,0.0,114.0,168.0,234.0,26.0,12.0,2.0,12.0
2017,Merced,"1,557",19.0,64.0,60.0,4.0,274,,58,32,36.0,148,,86,60,6.0,32.0,37.0,1.0,52,"1,200",,158,82,278,682,"7,148","1,607",,"1,102",505,,899,261,357,281,708,393,146,169,"1,158",921,134,103,"4,383",,23,22,961,"1,418",187,176,373,10,"1,213",,"1,388",0,630,"1,026","1,339",132,58.0,16.0,58
2017,Modoc,58.0,2.0,2.0,2.0,0.0,3.0,,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,51.0,,0.0,5.0,30.0,16.0,179.0,40.0,,20.0,20.0,,26.0,1.0,9.0,16.0,14.0,5.0,5.0,4.0,15.0,10.0,3.0,2.0,124.0,,0.0,0.0,2.0,18.0,6.0,10.0,37.0,0.0,51.0,,37.0,0.0,24.0,38.0,25.0,2.0,1.0,0.0,1.0
2017,Mono,43.0,0.0,6.0,6.0,0.0,5.0,,0.0,0.0,1.0,4.0,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,32.0,,0.0,3.0,9.0,20.0,211.0,36.0,,13.0,23.0,,11.0,4.0,1.0,6.0,25.0,7.0,12.0,6.0,21.0,10.0,5.0,6.0,154.0,,1.0,4.0,8.0,25.0,3.0,12.0,41.0,2.0,58.0,,75.0,0.0,30.0,30.0,19.0,0.0,0.0,0.0,0.0
2017,Monterey,"1,802",43,168,159,9,547,,237,56,24,230,,246,94,19,74,31,1,82,"1,044",,246,150,275,373,"10,043","1,937",,"1,208",729,,"1,026",226,540,260,911,449,273,189,"2,080","1,519",412,149,"6,026",,28,20,805,"2,502",764,310,455,35,"1,107",,"2,312",0,785,"1,058","1,871",58,27,17,14
2017,Napa,597,1,60,60,0,61,,12,4,7,38,,13,19,4,5,5,2,13,475,,27,40,111,297,"2,225",560,,114,446,,201,35,108,58,359,104,194,61,281,162,100,19,"1,384",,4,16,171,426,73,107,122,4,461,,551.0,0,215.0,265,353,6,2,1,3
2017,Nevada,280.0,5.0,17.0,17.0,0.0,23.0,,6.0,4.0,2.0,11.0,,2.0,1.0,1.0,2.0,6.0,1.0,10.0,235.0,,4.0,17.0,80.0,134.0,"1,765",482.0,,288.0,194.0,,227.0,48.0,63.0,116.0,255.0,128.0,53.0,74.0,292.0,209.0,33.0,50.0,991,,24.0,8.0,187.0,242.0,25.0,52.0,134.0,1.0,318.0,,327.0,0.0,153.0,205.0,306.0,10.0,5.0,1.0,4.0
2017,Orange,"7,627",62,830,782,48,"2,495",,608,312,347,"1,228",,706,601,86,176,163,31,732,"4,240",,642,840,"1,643","1,115","65,638","10,196",,"7,008","3,188",,"4,953","1,133","1,929","1,891","5,243","2,189",988,"2,066","8,835","6,699","1,580",556,"46,607",,594,117,"7,948","19,624","2,786","2,645","3,491",170,"9,232",,"18,389",0,"7,052","8,430","12,736",328,94,52,182
2017,Placer,703,7.0,107,106.0,1.0,160,,35,13,19.0,93,,17,48,12.0,7.0,20.0,4.0,52,429,,53,43,159,174,"6,969","1,146",,573,573,,683,177,209,297,463,186,97,180,658,484,83,91,"5,165",,20,33,996,"2,002",233,151,592,9,"1,129",,"2,184",0,728,"1,058","1,195",53,33.0,3.0,17
2017,Plumas,146.0,0.0,23.0,23.0,0.0,7.0,,4.0,0.0,1.0,2.0,,2.0,4.0,0.0,0.0,0.0,0.0,1.0,116.0,,2.0,10.0,47.0,57.0,304.0,140.0,,68.0,72.0,,67.0,11.0,56.0,0.0,73.0,19.0,54.0,0.0,6.0,4.0,0.0,2.0,158.0,,7.0,0.0,9.0,26.0,9.0,14.0,22.0,0.0,71.0,,66.0,0.0,26.0,31.0,35.0,6.0,1.0,1.0,4.0
2017,Riverside,"7,308",81.0,550.0,495.0,55.0,"2,226",,564,230.0,648.0,784,,553,563.0,94.0,193.0,283.0,39.0,501.0,"4,451",,835,676,"1,627","1,313","61,826","11,647",,"8,089","3,558",,"6,635","1,630","2,252","2,753","5,012","2,331",938,"1,743","10,291","6,602","2,462","1,227","39,888",,603.0,121.0,"5,447","14,638","1,668","1,153","5,849",60,"10,349",,"13,992",0,"5,427","7,600","12,869",229.0,76.0,57.0,96.0
2017,Sacramento,"7,412",78,387,369,18,"2,206",,709,137,272,"1,088",,736,483,73,111,395,23,385,"4,741",,"1,264",651,"1,697","1,129","36,588","6,942",,"4,642","2,300",,"4,224","1,387","2,077",760,"2,718","1,398",906,414,"6,203","4,884",908,411,"23,443",,35,73,"2,791","7,695","3,162","1,195","1,654",40,"6,798",,"9,579",0,"3,407","4,153","6,304",315,133,58,124
2017,San Benito,183.0,2.0,28.0,25.0,3.0,39.0,,15.0,1.0,4.0,19.0,,9.0,6.0,0.0,13.0,1.0,0.0,10.0,114.0,,5.0,16.0,33.0,60.0,556.0,121.0,,74.0,47.0,,66.0,17.0,31.0,18.0,55.0,30.0,13.0,12.0,101.0,64.0,17.0,20.0,334.0,,3.0,0.0,83.0,95.0,33.0,8.0,28.0,0.0,84.0,,124.0,0.0,40.0,76.0,94.0,6.0,4.0,0.0,2.0
2017,San Bernardino,"10,217",128,846,803,43,"2,982",,902,275,303,"1,502",,805,780,107,288,328,18,656,"6,261",,"1,085","1,047","2,462","1,667","52,007","11,711",,"8,405","3,306",,"6,680","1,407","2,543","2,730","5,031","1,969","1,105","1,957","10,308","7,790","1,793",725,"29,988",,119,75,"5,502","10,726","2,829",456,"2,566",40,"7,675",,"11,019",0,"4,239","5,069","9,661",410,170,118,122
2017,San Diego,"11,288",80.0,"1,098",974.0,124.0,"3,013",,544,322,366.0,"1,781",,"1,495",684,99.0,153.0,216.0,48.0,318,"7,097",,829,"1,461","2,971","1,836","56,797","9,120",,"4,658","4,462",,"5,267","1,027","1,634","2,606","3,853","1,438",708,"1,707","9,731","7,338","1,161","1,232","37,946",,79,159,"5,318","15,022","1,387","2,648","9,112",46,"4,175",,"16,107",0,"5,981","6,951","8,907",347,151.0,69.0,127
2017,San Francisco,"6,410",56.0,373.0,319.0,54.0,"3,281",,582,317,317.0,"2,065",,862,187,8.0,251.0,51.0,26.0,"1,896","2,700",,296,331,"1,203",870,"55,253","4,993",,"2,499","2,494",,"2,019",811,"1,206",2,"2,974","1,870","1,088",16,"4,875","3,803",422,650,"45,385",,841,46,"2,208","29,851",93,790,"2,876",8,"8,672",,"21,382",0,"3,387","3,213","17,403",303,74.0,95.0,134
2017,San Joaquin,"5,991",68.0,247.0,230.0,17.0,"1,671",,548.0,114.0,249.0,760.0,,181,293.0,41.0,173.0,235.0,25.0,723.0,"4,005",,"1,039",333.0,"1,536","1,097","21,751","3,925",,"2,620","1,305",,"2,286",518,971,797,"1,639",720,435.0,484,"3,861","2,589","1,027",245.0,"13,965",,17.0,21.0,"2,434","5,966","1,269",358,950,41,"2,909",,"5,038",0,"1,902","2,591","4,434",270.0,133.0,44.0,93.0
2017,San Luis Obispo,829,2,96,87,9,85,,19,11,10,45,,12,11,5,11,12,3,31,646,,27,67,131,421,"5,812","1,038",,643,395,,398,101,113,184,640,276,146,218,429,272,68,89,"4,345",,10,17,977,"1,303",130,416,361,12,"1,119",,"1,331",0,647,963,"1,404",36,7,5,24
2017,San Mateo,"1,928",7,325,318,7,567,,104,64,43,356,,167,156,15,21,45,10,153,"1,029",,66,136,353,474,"15,142","2,481",,"1,302","1,179",,984,306,578,100,"1,497",686,681,130,"1,606","1,230",230,146,"11,055",,94,55,"1,546","4,968",441,618,"1,093",23,"2,217",,"4,916",0,"1,691","2,027","2,421",92,58,3,31
2017,Santa Barbara,"1,532",8.0,257,237.0,20.0,327,,51,45,32.0,199,,128,45,7.0,26.0,43.0,5.0,73,940,,70,205,271,394,"8,742","1,663",,864,799,,939,268,385,286,724,235,236,253,"1,254","1,038",94,122,"5,825",,30,22,780,"1,248",337,651,499,13,"2,245",,"1,984",0,847,935,"2,059",54,30.0,7.0,17
2017,Santa Clara,"5,995",46,799,780,19,"1,892",,504,229,173,986,,752,482,53,171,131,22,281,"3,258",,596,656,"1,305",701,"44,954","6,851",,"4,853","1,998",,"3,859",669,"1,817","1,373","2,992","1,234",488,"1,270","10,330","7,422","2,391",517,"27,773",,157,175,"3,807","12,664","2,097","2,493","1,734",33,"4,613",,"13,857",0,"3,718","4,154","6,044",266,117,43,106
2017,Santa Cruz,"1,056",3.0,156.0,134.0,22.0,232,,53.0,39.0,28.0,112.0,,28,6.0,11.0,23.0,21.0,4.0,139.0,665,,80,128.0,231,226,"8,947","1,235",,734,501,,584,251,187,146,651,375,117.0,159,"1,267",964,187,116.0,"6,445",,20.0,34.0,902,"2,858",445,607,427,28,"1,124",,"2,666",0,"1,021","1,125","1,633",69.0,37.0,7.0,25.0
